3106705EX;2025-01
CONTA;IC1;TIPO1;IC2;TIPO2;IC3;TIPO3;IC4;TIPO4;IC5;TIPO5;IC6;TIPO6;Valor;Tipo_valor;Natureza_valor
531100000;10132;PO;09122;FS;1800;FR;;;33904099;ND;2024;AI;3161.20;period_change;D
531100000;10132;PO;09122;FS;1800;FR;;;33904099;ND;2024;AI;3161.20;ending_balance;D
531100000;10132;PO;09122;FS;1800;FR;;;33903500;ND;2024;AI;14815.63;period_change;D
531100000;10132;PO;09122;FS;1800;FR;;;33903500;ND;2024;AI;14815.63;ending_balance;D
531100000;10132;PO;09122;FS;1800;FR;;;33508500;ND;2024;AI;13984.97;period_change;D
531100000;10132;PO;09122;FS;1800;FR;;;33508500;ND;2024;AI;13984.97;ending_balance;D
531100000;10132;PO;28846;FS;1800;FR;;;33904700;ND;2024;AI;606272.34;period_change;D
531100000;10132;PO;28846;FS;1800;FR;;;33904700;ND;2024;AI;606272.34;ending_balance;D
531100000;10132;PO;09122;FS;1800;FR;1111;CO;31901399;ND;2024;AI;11724.50;period_change;D
531100000;10132;PO;09122;FS;1800;FR;1111;CO;31901399;ND;2024;AI;11724.50;ending_balance;D
531200000;10132;PO;09122;FS;1800;FR;1111;CO;31911399;ND;2023;AI;10150.89;beginning_balance;D
531200000;10132;PO;09122;FS;1800;FR;1111;CO;31911399;ND;2023;AI;10150.89;ending_balance;D
531200000;10132;PO;09122;FS;1800;FR;1111;CO;31901199;ND;2023;AI;757452.13;beginning_balance;D
531200000;10132;PO;09122;FS;1800;FR;1111;CO;31901199;ND;2023;AI;757452.13;ending_balance;D
531200000;10132;PO;09272;FS;1800;FR;1111;CO;33900899;ND;2023;AI;336.03;beginning_balance;D
531200000;10132;PO;09272;FS;1800;FR;1111;CO;33900899;ND;2023;AI;336.03;ending_balance;D
531200000;10132;PO;09122;FS;1800;FR;1111;CO;33903699;ND;2023;AI;21785.86;beginning_balance;D
531200000;10132;PO;09122;FS;1800;FR;1111;CO;33903699;ND;2023;AI;21785.86;ending_balance;D
531200000;10132;PO;09122;FS;1800;FR;1111;CO;33903999;ND;2023;AI;1998.41;beginning_balance;D
531200000;10132;PO;09122;FS;1800;FR;1111;CO;33903999;ND;2023;AI;1998.41;ending_balance;D
531200000;10132;PO;28846;FS;1800;FR;1111;CO;33904700;ND;2023;AI;1974630.16;beginning_balance;D
531200000;10132;PO;28846;FS;1800;FR;1111;CO;33904700;ND;2023;AI;1974630.16;ending_balance;D
531200000;10132;PO;09122;FS;1800;FR;;;33904700;ND;2023;AI;7990.02;beginning_balance;D
531200000;10132;PO;09122;FS;1800;FR;;;33904700;ND;2023;AI;7990.02;ending_balance;D
531200000;10132;PO;09122;FS;1800;FR;;;33903999;ND;2023;AI;637.11;beginning_balance;D
531200000;10132;PO;09122;FS;1800;FR;;;33903999;ND;2023;AI;637.11;ending_balance;D
531200000;10132;PO;09122;FS;1800;FR;;;33903999;ND;2021;AI;8000.00;beginning_balance;D
531200000;10132;PO;09122;FS;1800;FR;;;33903999;ND;2021;AI;8000.00;ending_balance;D
531200000;10132;PO;09122;FS;1800;FR;;;33903500;ND;2022;AI;53333.33;beginning_balance;D
531200000;10132;PO;09122;FS;1800;FR;;;33903500;ND;2022;AI;53333.33;ending_balance;D
531200000;10132;PO;09272;FS;1800;FR;;;31900399;ND;2023;AI;313696.27;beginning_balance;D
531200000;10132;PO;09272;FS;1800;FR;;;31900399;ND;2023;AI;313696.27;ending_balance;D
531200000;10132;PO;09122;FS;1800;FR;1111;CO;31901399;ND;2023;AI;5390.12;beginning_balance;D
531200000;10132;PO;09122;FS;1800;FR;1111;CO;31901399;ND;2023;AI;5390.12;ending_balance;D
531200000;10132;PO;09272;FS;1500;FR;1111;CO;31900399;ND;2023;AI;43122.10;beginning_balance;D
531200000;10132;PO;09272;FS;1500;FR;1111;CO;31900399;ND;2023;AI;43122.10;ending_balance;D
531200000;10132;PO;09272;FS;1800;FR;1111;CO;31900199;ND;2023;AI;981195.98;beginning_balance;D
531200000;10132;PO;09272;FS;1800;FR;1111;CO;31900199;ND;2023;AI;981195.98;ending_balance;D
531200000;10132;PO;09122;FS;1800;FR;1111;CO;31901699;ND;2023;AI;10318.73;beginning_balance;D
531200000;10132;PO;09122;FS;1800;FR;1111;CO;31901699;ND;2023;AI;10318.73;ending_balance;D
531200000;10132;PO;09272;FS;1500;FR;1111;CO;31900199;ND;2023;AI;76576.76;beginning_balance;D
531200000;10132;PO;09272;FS;1500;FR;1111;CO;31900199;ND;2023;AI;76576.76;ending_balance;D
531700000;10132;PO;09122;FS;1800;FR;;;33903999;ND;2024;AI;236173.56;beginning_balance;D
531700000;10132;PO;09122;FS;1800;FR;;;33903999;ND;2024;AI;236173.56;period_change;C
531700000;10132;PO;09122;FS;1800;FR;;;33903500;ND;2024;AI;14815.63;beginning_balance;D
531700000;10132;PO;09122;FS;1800;FR;;;33903500;ND;2024;AI;14815.63;period_change;C
531700000;10132;PO;09122;FS;1800;FR;;;33508500;ND;2024;AI;13984.97;beginning_balance;D
531700000;10132;PO;09122;FS;1800;FR;;;33508500;ND;2024;AI;13984.97;period_change;C
531700000;10132;PO;09122;FS;1800;FR;;;33904099;ND;2024;AI;3161.20;beginning_balance;D
531700000;10132;PO;09122;FS;1800;FR;;;33904099;ND;2024;AI;3161.20;period_change;C
531700000;10132;PO;28846;FS;1800;FR;;;33904700;ND;2024;AI;606272.34;beginning_balance;D
531700000;10132;PO;28846;FS;1800;FR;;;33904700;ND;2024;AI;606272.34;period_change;C
531700000;10132;PO;09122;FS;1800;FR;1111;CO;33903999;ND;2024;AI;8938.77;beginning_balance;D
531700000;10132;PO;09122;FS;1800;FR;1111;CO;33903999;ND;2024;AI;8938.77;period_change;C
531700000;10132;PO;09272;FS;1800;FR;1111;CO;31908600;ND;2024;AI;4307.77;beginning_balance;D
531700000;10132;PO;09272;FS;1800;FR;1111;CO;31908600;ND;2024;AI;4307.77;period_change;C
531700000;10132;PO;09272;FS;1800;FR;1111;CO;31900399;ND;2024;AI;726524.15;beginning_balance;D
531700000;10132;PO;09272;FS;1800;FR;1111;CO;31900399;ND;2024;AI;726524.15;period_change;C
531700000;10132;PO;09122;FS;1800;FR;1111;CO;31901399;ND;2024;AI;11724.50;beginning_balance;D
531700000;10132;PO;09122;FS;1800;FR;1111;CO;31901399;ND;2024;AI;11724.50;period_change;C
531700000;10132;PO;09122;FS;1800;FR;1111;CO;31901199;ND;2024;AI;1361.98;beginning_balance;D
531700000;10132;PO;09122;FS;1800;FR;1111;CO;31901199;ND;2024;AI;1361.98;period_change;C
531700000;10132;PO;09272;FS;1800;FR;;;31900199;ND;2024;AI;9831290.15;beginning_balance;D
531700000;10132;PO;09272;FS;1800;FR;;;31900199;ND;2024;AI;9831290.15;period_change;C
531700000;10132;PO;09272;FS;1800;FR;;;31900399;ND;2024;AI;3222980.43;beginning_balance;D
531700000;10132;PO;09272;FS;1800;FR;;;31900399;ND;2024;AI;3222980.43;period_change;C
531700000;10132;PO;09272;FS;1800;FR;;;33900899;ND;2024;AI;5436.03;beginning_balance;D
531700000;10132;PO;09272;FS;1800;FR;;;33900899;ND;2024;AI;5436.03;period_change;C
531700000;10132;PO;09122;FS;1800;FR;;;31901199;ND;2024;AI;437924.18;beginning_balance;D
531700000;10132;PO;09122;FS;1800;FR;;;31901199;ND;2024;AI;437924.18;period_change;C
531700000;10132;PO;09122;FS;1800;FR;;;33903699;ND;2024;AI;89050.99;beginning_balance;D
531700000;10132;PO;09122;FS;1800;FR;;;33903699;ND;2024;AI;89050.99;period_change;C
531700000;10132;PO;09122;FS;1800;FR;;;31911399;ND;2024;AI;82906.47;beginning_balance;D
531700000;10132;PO;09122;FS;1800;FR;;;31911399;ND;2024;AI;82906.47;period_change;C
531700000;10132;PO;09122;FS;1800;FR;;;31901399;ND;2024;AI;9072.33;beginning_balance;D
531700000;10132;PO;09122;FS;1800;FR;;;31901399;ND;2024;AI;9072.33;period_change;C
531700000;10132;PO;09122;FS;1800;FR;;;33904900;ND;2024;AI;281.00;beginning_balance;D
531700000;10132;PO;09122;FS;1800;FR;;;33904900;ND;2024;AI;281.00;period_change;C
532100000;10132;PO;09122;FS;1800;FR;;;33904099;ND;2024;AI;27763.62;period_change;D
532100000;10132;PO;09122;FS;1800;FR;;;33904099;ND;2024;AI;27763.62;ending_balance;D
532100000;10132;PO;09122;FS;1800;FR;;;33903999;ND;2024;AI;47599.99;period_change;D
532100000;10132;PO;09122;FS;1800;FR;;;33903999;ND;2024;AI;47599.99;ending_balance;D
532100000;10132;PO;28846;FS;1800;FR;;;33904700;ND;2024;AI;393727.66;period_change;D
532100000;10132;PO;28846;FS;1800;FR;;;33904700;ND;2024;AI;393727.66;ending_balance;D
532100000;10132;PO;09122;FS;1800;FR;1111;CO;31901399;ND;2024;AI;7896.67;period_change;D
532100000;10132;PO;09122;FS;1800;FR;1111;CO;31901399;ND;2024;AI;7896.67;ending_balance;D
532100000;10132;PO;09122;FS;1800;FR;1111;CO;33903999;ND;2024;AI;418.88;period_change;D
532100000;10132;PO;09122;FS;1800;FR;1111;CO;33903999;ND;2024;AI;418.88;ending_balance;D
532100000;10132;PO;28846;FS;1800;FR;1111;CO;33904700;ND;2024;AI;164322.14;period_change;D
532100000;10132;PO;28846;FS;1800;FR;1111;CO;33904700;ND;2024;AI;164322.14;ending_balance;D
532100000;10132;PO;09122;FS;1800;FR;;;31901199;ND;2024;AI;10526.04;period_change;D
532100000;10132;PO;09122;FS;1800;FR;;;31901199;ND;2024;AI;10526.04;ending_balance;D
532100000;10132;PO;09122;FS;1800;FR;;;33903500;ND;2024;AI;6743.33;period_change;D
532100000;10132;PO;09122;FS;1800;FR;;;33903500;ND;2024;AI;6743.33;ending_balance;D
532200000;10132;PO;09122;FS;1800;FR;;;33508500;ND;2022;AI;114000.00;beginning_balance;D
532200000;10132;PO;09122;FS;1800;FR;;;33508500;ND;2022;AI;114000.00;ending_balance;D
532200000;10132;PO;09122;FS;1800;FR;;;33903500;ND;2023;AI;40000.00;beginning_balance;D
532200000;10132;PO;09122;FS;1800;FR;;;33903500;ND;2023;AI;40000.00;ending_balance;D
532200000;10132;PO;09122;FS;1800;FR;;;31901399;ND;2022;AI;8695.66;beginning_balance;D
532200000;10132;PO;09122;FS;1800;FR;;;31901399;ND;2022;AI;8695.66;ending_balance;D
532200000;10132;PO;09122;FS;1800;FR;;;33903999;ND;2022;AI;3250.50;beginning_balance;D
532200000;10132;PO;09122;FS;1800;FR;;;33903999;ND;2022;AI;3250.50;ending_balance;D
532200000;10132;PO;28846;FS;1800;FR;;;33909199;ND;2022;AI;39292.01;beginning_balance;D
532200000;10132;PO;28846;FS;1800;FR;;;33909199;ND;2022;AI;39292.01;ending_balance;D
532200000;10132;PO;09122;FS;1800;FR;1111;CO;31911399;ND;2023;AI;19063.98;beginning_balance;D
532200000;10132;PO;09122;FS;1800;FR;1111;CO;31911399;ND;2023;AI;19063.98;ending_balance;D
532200000;10132;PO;09272;FS;1500;FR;1111;CO;31900399;ND;2023;AI;62382.35;beginning_balance;D
532200000;10132;PO;09272;FS;1500;FR;1111;CO;31900399;ND;2023;AI;62382.35;ending_balance;D
532200000;10132;PO;09122;FS;1800;FR;1111;CO;33903699;ND;2023;AI;1636.30;beginning_balance;D
532200000;10132;PO;09122;FS;1800;FR;1111;CO;33903699;ND;2023;AI;1636.30;ending_balance;D
532200000;10132;PO;28846;FS;1800;FR;1111;CO;33904700;ND;2023;AI;227983.09;beginning_balance;D
532200000;10132;PO;28846;FS;1800;FR;1111;CO;33904700;ND;2023;AI;227983.09;ending_balance;D
532200000;10132;PO;28846;FS;1800;FR;1111;CO;33909199;ND;2023;AI;20566.24;beginning_balance;D
532200000;10132;PO;28846;FS;1800;FR;1111;CO;33909199;ND;2023;AI;20566.24;ending_balance;D
532200000;10132;PO;09272;FS;1800;FR;1111;CO;31900399;ND;2023;AI;78834.56;beginning_balance;D
532200000;10132;PO;09272;FS;1800;FR;1111;CO;31900399;ND;2023;AI;78834.56;ending_balance;D
532200000;10132;PO;09272;FS;1800;FR;1111;CO;31900199;ND;2023;AI;4476.00;beginning_balance;D
532200000;10132;PO;09272;FS;1800;FR;1111;CO;31900199;ND;2023;AI;4476.00;ending_balance;D
532200000;10132;PO;09272;FS;1800;FR;;;33900899;ND;2021;AI;131.70;beginning_balance;D
532200000;10132;PO;09272;FS;1800;FR;;;33900899;ND;2021;AI;131.70;ending_balance;D
532200000;10132;PO;09122;FS;1800;FR;;;33904099;ND;2021;AI;1453.80;beginning_balance;D
532200000;10132;PO;09122;FS;1800;FR;;;33904099;ND;2021;AI;1453.80;ending_balance;D
532200000;10132;PO;09122;FS;1800;FR;;;31901399;ND;2021;AI;118.54;beginning_balance;D
532200000;10132;PO;09122;FS;1800;FR;;;31901399;ND;2021;AI;118.54;ending_balance;D
532200000;10132;PO;09122;FS;1800;FR;;;33904099;ND;2023;AI;2765.00;beginning_balance;D
532200000;10132;PO;09122;FS;1800;FR;;;33904099;ND;2023;AI;2765.00;ending_balance;D
532700000;10132;PO;09122;FS;1800;FR;;;31901199;ND;2024;AI;10526.04;beginning_balance;D
532700000;10132;PO;09122;FS;1800;FR;;;31901199;ND;2024;AI;10526.04;period_change;C
532700000;10132;PO;09122;FS;1800;FR;;;33903999;ND;2024;AI;47599.99;beginning_balance;D
532700000;10132;PO;09122;FS;1800;FR;;;33903999;ND;2024;AI;47599.99;period_change;C
532700000;10132;PO;09122;FS;1800;FR;;;33903500;ND;2024;AI;6743.33;beginning_balance;D
532700000;10132;PO;09122;FS;1800;FR;;;33903500;ND;2024;AI;6743.33;period_change;C
532700000;10132;PO;09122;FS;1800;FR;;;33904099;ND;2024;AI;27763.62;beginning_balance;D
532700000;10132;PO;09122;FS;1800;FR;;;33904099;ND;2024;AI;27763.62;period_change;C
532700000;10132;PO;28846;FS;1800;FR;;;33904700;ND;2024;AI;393727.66;beginning_balance;D
532700000;10132;PO;28846;FS;1800;FR;;;33904700;ND;2024;AI;393727.66;period_change;C
532700000;10132;PO;09122;FS;1800;FR;1111;CO;31901399;ND;2024;AI;7896.67;beginning_balance;D
532700000;10132;PO;09122;FS;1800;FR;1111;CO;31901399;ND;2024;AI;7896.67;period_change;C
532700000;10132;PO;09122;FS;1800;FR;1111;CO;33903999;ND;2024;AI;418.88;beginning_balance;D
532700000;10132;PO;09122;FS;1800;FR;1111;CO;33903999;ND;2024;AI;418.88;period_change;C
532700000;10132;PO;28846;FS;1800;FR;1111;CO;33904700;ND;2024;AI;164322.14;beginning_balance;D
532700000;10132;PO;28846;FS;1800;FR;1111;CO;33904700;ND;2024;AI;164322.14;period_change;C
621100000;10132;PO;1800;FR;1111;CO;72155111;NR;;;;;1666182.03;period_change;D
621100000;10132;PO;1800;FR;1111;CO;72155111;NR;;;;;93074.85;period_change;C
621100000;10132;PO;1800;FR;1111;CO;72155111;NR;;;;;1573107.18;ending_balance;D
621100000;10132;PO;1800;FR;;;12150111;NR;;;;;78602000.00;period_change;C
621100000;10132;PO;1800;FR;;;12150111;NR;;;;;78602000.00;ending_balance;C
621100000;10132;PO;1800;FR;1111;CO;12150121;NR;;;;;1020788.07;period_change;D
621100000;10132;PO;1800;FR;1111;CO;12150121;NR;;;;;1020788.07;ending_balance;D
621100000;10132;PO;1800;FR;1111;CO;12150131;NR;;;;;30444.72;period_change;D
621100000;10132;PO;1800;FR;1111;CO;12150131;NR;;;;;30444.72;ending_balance;D
621100000;10132;PO;1800;FR;1111;CO;19229901;NR;;;;;45282.17;period_change;D
621100000;10132;PO;1800;FR;1111;CO;19229901;NR;;;;;45282.17;ending_balance;D
621100000;10132;PO;1800;FR;1111;CO;12150111;NR;;;;;6541937.89;period_change;D
621100000;10132;PO;1800;FR;1111;CO;12150111;NR;;;;;6541937.89;ending_balance;D
621100000;10132;PO;1800;FR;1111;CO;72150211;NR;;;;;6540160.85;period_change;D
621100000;10132;PO;1800;FR;1111;CO;72150211;NR;;;;;6540160.85;ending_balance;D
621100000;10132;PO;1800;FR;1111;CO;19990301;NR;;;;;617511.97;period_change;D
621100000;10132;PO;1800;FR;1111;CO;19990301;NR;;;;;617511.97;ending_balance;D
621100000;10132;PO;1800;FR;1111;CO;13210401;NR;;;;;47186.25;period_change;D
621100000;10132;PO;1800;FR;1111;CO;13210401;NR;;;;;47186.25;ending_balance;D
621100000;10132;PO;1800;FR;1111;CO;12150211;NR;;;;;1012.80;period_change;D
621100000;10132;PO;1800;FR;1111;CO;12150211;NR;;;;;1012.80;ending_balance;D
621100000;10132;PO;1800;FR;1111;CO;19990101;NR;;;;;575.39;period_change;D
621100000;10132;PO;1800;FR;1111;CO;19990101;NR;;;;;575.39;ending_balance;D
621100000;10132;PO;1800;FR;1111;CO;79990101;NR;;;;;74055.90;period_change;D
621100000;10132;PO;1800;FR;1111;CO;79990101;NR;;;;;74055.90;ending_balance;D
621100000;10132;PO;1800;FR;;;12150121;NR;;;;;12802000.00;period_change;C
621100000;10132;PO;1800;FR;;;12150121;NR;;;;;12802000.00;ending_balance;C
621100000;10132;PO;1800;FR;;;12150131;NR;;;;;373000.00;period_change;C
621100000;10132;PO;1800;FR;;;12150131;NR;;;;;373000.00;ending_balance;C
621100000;10132;PO;1800;FR;;;12150211;NR;;;;;15000.00;period_change;C
621100000;10132;PO;1800;FR;;;12150211;NR;;;;;15000.00;ending_balance;C
621100000;10132;PO;1800;FR;;;13210401;NR;;;;;219294000.00;period_change;C
621100000;10132;PO;1800;FR;;;13210401;NR;;;;;219294000.00;ending_balance;C
621100000;10132;PO;1800;FR;;;13210501;NR;;;;;9687000.00;period_change;C
621100000;10132;PO;1800;FR;;;13210501;NR;;;;;9687000.00;ending_balance;C
621100000;10132;PO;1800;FR;;;79990101;NR;;;;;86064000.00;period_change;C
621100000;10132;PO;1800;FR;;;79990101;NR;;;;;86064000.00;ending_balance;C
621100000;10132;PO;1800;FR;;;72150211;NR;;;;;93237000.00;period_change;C
621100000;10132;PO;1800;FR;;;72150211;NR;;;;;93237000.00;ending_balance;C
621100000;10132;PO;1800;FR;;;72155111;NR;;;;;18877000.00;period_change;C
621100000;10132;PO;1800;FR;;;72155111;NR;;;;;18877000.00;ending_balance;C
621100000;10132;PO;1800;FR;;;72155112;NR;;;;;24643000.00;period_change;C
621100000;10132;PO;1800;FR;;;72155112;NR;;;;;24643000.00;ending_balance;C
621100000;10132;PO;1800;FR;;;19990101;NR;;;;;58000.00;period_change;C
621100000;10132;PO;1800;FR;;;19990101;NR;;;;;58000.00;ending_balance;C
621100000;10132;PO;1800;FR;;;19990301;NR;;;;;29165000.00;period_change;C
621100000;10132;PO;1800;FR;;;19990301;NR;;;;;29165000.00;ending_balance;C
621100000;10132;PO;1800;FR;;;19229901;NR;;;;;446000.00;period_change;C
621100000;10132;PO;1800;FR;;;19229901;NR;;;;;446000.00;ending_balance;C
621100000;10132;PO;1800;FR;1111;CO;72155112;NR;;;;;2244088.52;period_change;D
621100000;10132;PO;1800;FR;1111;CO;72155112;NR;;;;;2244088.52;ending_balance;D
621200000;10132;PO;1800;FR;1111;CO;72155111;NR;;;;;93074.85;period_change;D
621200000;10132;PO;1800;FR;1111;CO;72155111;NR;;;;;1666182.03;period_change;C
621200000;10132;PO;1800;FR;1111;CO;72155111;NR;;;;;1573107.18;ending_balance;C
621200000;10132;PO;1800;FR;1111;CO;19990101;NR;;;;;575.39;period_change;C
621200000;10132;PO;1800;FR;1111;CO;19990101;NR;;;;;575.39;ending_balance;C
621200000;10132;PO;1800;FR;1111;CO;19990301;NR;;;;;617511.97;period_change;C
621200000;10132;PO;1800;FR;1111;CO;19990301;NR;;;;;617511.97;ending_balance;C
621200000;10132;PO;1800;FR;1111;CO;13210401;NR;;;;;47186.25;period_change;C
621200000;10132;PO;1800;FR;1111;CO;13210401;NR;;;;;47186.25;ending_balance;C
621200000;10132;PO;1800;FR;1111;CO;12150211;NR;;;;;1012.80;period_change;C
621200000;10132;PO;1800;FR;1111;CO;12150211;NR;;;;;1012.80;ending_balance;C
621200000;10132;PO;1800;FR;1111;CO;72150211;NR;;;;;6540160.85;period_change;C
621200000;10132;PO;1800;FR;1111;CO;72150211;NR;;;;;6540160.85;ending_balance;C
621200000;10132;PO;1800;FR;1111;CO;79990101;NR;;;;;74055.90;period_change;C
621200000;10132;PO;1800;FR;1111;CO;79990101;NR;;;;;74055.90;ending_balance;C
621200000;10132;PO;1800;FR;1111;CO;12150121;NR;;;;;1020788.07;period_change;C
621200000;10132;PO;1800;FR;1111;CO;12150121;NR;;;;;1020788.07;ending_balance;C
621200000;10132;PO;1800;FR;1111;CO;12150131;NR;;;;;30444.72;period_change;C
621200000;10132;PO;1800;FR;1111;CO;12150131;NR;;;;;30444.72;ending_balance;C
621200000;10132;PO;1800;FR;1111;CO;19229901;NR;;;;;45282.17;period_change;C
621200000;10132;PO;1800;FR;1111;CO;19229901;NR;;;;;45282.17;ending_balance;C
621200000;10132;PO;1800;FR;1111;CO;12150111;NR;;;;;6541937.89;period_change;C
621200000;10132;PO;1800;FR;1111;CO;12150111;NR;;;;;6541937.89;ending_balance;C
621200000;10132;PO;1800;FR;1111;CO;72155112;NR;;;;;2244088.52;period_change;C
621200000;10132;PO;1800;FR;1111;CO;72155112;NR;;;;;2244088.52;ending_balance;C
622110000;10132;PO;28846;FS;1800;FR;;;44909100;ND;;;10000.00;period_change;C
622110000;10132;PO;28846;FS;1800;FR;;;44909100;ND;;;10000.00;ending_balance;C
622110000;10132;PO;28846;FS;1800;FR;;;33909299;ND;;;50000.00;period_change;C
622110000;10132;PO;28846;FS;1800;FR;;;33909299;ND;;;50000.00;ending_balance;C
622110000;10132;PO;28846;FS;1800;FR;;;33909399;ND;;;60000.00;period_change;C
622110000;10132;PO;28846;FS;1800;FR;;;33909399;ND;;;60000.00;ending_balance;C
622110000;10132;PO;28846;FS;1800;FR;;;33904700;ND;;;4500000.00;period_change;D
622110000;10132;PO;28846;FS;1800;FR;;;33904700;ND;;;6500000.00;period_change;C
622110000;10132;PO;28846;FS;1800;FR;;;33904700;ND;;;2000000.00;ending_balance;C
622110000;10132;PO;09122;FS;1800;FR;;;33904900;ND;;;18598.14;period_change;D
622110000;10132;PO;09122;FS;1800;FR;;;33904900;ND;;;50000.00;period_change;C
622110000;10132;PO;09122;FS;1800;FR;;;33904900;ND;;;31401.86;ending_balance;C
622110000;10132;PO;09122;FS;1800;FR;;;31901199;ND;;;3094000.00;period_change;D
622110000;10132;PO;09122;FS;1800;FR;;;31901199;ND;;;3094000.00;period_change;C
622110000;10132;PO;09272;FS;1500;FR;;;31900399;ND;;;12703000.00;period_change;D
622110000;10132;PO;09272;FS;1500;FR;;;31900399;ND;;;12703000.00;period_change;C
622110000;10132;PO;09272;FS;1800;FR;;;31900399;ND;;;17259000.00;period_change;D
622110000;10132;PO;09272;FS;1800;FR;;;31900399;ND;;;17259000.00;period_change;C
622110000;10132;PO;09271;FS;1800;FR;;;31908600;ND;;;300000.00;period_change;C
622110000;10132;PO;09271;FS;1800;FR;;;31908600;ND;;;300000.00;ending_balance;C
622110000;10132;PO;09122;FS;1800;FR;;;33903099;ND;;;50000.00;period_change;C
622110000;10132;PO;09122;FS;1800;FR;;;33903099;ND;;;50000.00;ending_balance;C
622110000;10132;PO;28846;FS;1800;FR;;;33909199;ND;;;150000.00;period_change;C
622110000;10132;PO;28846;FS;1800;FR;;;33909199;ND;;;150000.00;ending_balance;C
622110000;10132;PO;09272;FS;1500;FR;;;31900199;ND;;;33630000.00;period_change;D
622110000;10132;PO;09272;FS;1500;FR;;;31900199;ND;;;33630000.00;period_change;C
622110000;10132;PO;99997;FS;1800;FR;;;99999999;ND;;;120825000.00;period_change;C
622110000;10132;PO;99997;FS;1800;FR;;;99999999;ND;;;120825000.00;ending_balance;C
622110000;10132;PO;09122;FS;1800;FR;;;33903699;ND;;;480000.00;period_change;C
622110000;10132;PO;09122;FS;1800;FR;;;33903699;ND;;;480000.00;ending_balance;C
622110000;10132;PO;09272;FS;1800;FR;;;31908600;ND;;;300000.00;period_change;C
622110000;10132;PO;09272;FS;1800;FR;;;31908600;ND;;;300000.00;ending_balance;C
622110000;10132;PO;09122;FS;1800;FR;;;33904700;ND;;;10000.00;period_change;C
622110000;10132;PO;09122;FS;1800;FR;;;33904700;ND;;;10000.00;ending_balance;C
622110000;10132;PO;09122;FS;1800;FR;;;33903999;ND;;;517437.65;period_change;D
622110000;10132;PO;09122;FS;1800;FR;;;33903999;ND;;;2030000.00;period_change;C
622110000;10132;PO;09122;FS;1800;FR;;;33903999;ND;;;1512562.35;ending_balance;C
622110000;10132;PO;28846;FS;1800;FR;;;31909199;ND;;;50000.00;period_change;C
622110000;10132;PO;28846;FS;1800;FR;;;31909199;ND;;;50000.00;ending_balance;C
622110000;10132;PO;09122;FS;1800;FR;;;33904099;ND;;;520665.11;period_change;D
622110000;10132;PO;09122;FS;1800;FR;;;33904099;ND;;;898000.00;period_change;C
622110000;10132;PO;09122;FS;1800;FR;;;33904099;ND;;;377334.89;ending_balance;C
622110000;10132;PO;09122;FS;1800;FR;;;33903500;ND;;;14166.70;period_change;D
622110000;10132;PO;09122;FS;1800;FR;;;33903500;ND;;;400000.00;period_change;C
622110000;10132;PO;09122;FS;1800;FR;;;33903500;ND;;;385833.30;ending_balance;C
622110000;10132;PO;09122;FS;1800;FR;;;31911399;ND;;;250000.00;period_change;D
622110000;10132;PO;09122;FS;1800;FR;;;31911399;ND;;;250000.00;period_change;C
622110000;10132;PO;09122;FS;1800;FR;;;33909299;ND;;;1000.00;period_change;C
622110000;10132;PO;09122;FS;1800;FR;;;33909299;ND;;;1000.00;ending_balance;C
622110000;10132;PO;09122;FS;1800;FR;;;44905299;ND;;;3389.80;period_change;D
622110000;10132;PO;09122;FS;1800;FR;;;44905299;ND;;;200000.00;period_change;C
622110000;10132;PO;09122;FS;1800;FR;;;44905299;ND;;;196610.20;ending_balance;C
622110000;10132;PO;09122;FS;1800;FR;;;33904600;ND;;;90000.00;period_change;C
622110000;10132;PO;09122;FS;1800;FR;;;33904600;ND;;;90000.00;ending_balance;C
622110000;10132;PO;09122;FS;1800;FR;;;31900499;ND;;;1000.00;period_change;C
622110000;10132;PO;09122;FS;1800;FR;;;31900499;ND;;;1000.00;ending_balance;C
622110000;10132;PO;09122;FS;1800;FR;;;31901399;ND;;;200000.00;period_change;D
622110000;10132;PO;09122;FS;1800;FR;;;31901399;ND;;;200000.00;period_change;C
622110000;10132;PO;09122;FS;1800;FR;;;31901699;ND;;;63000.00;period_change;C
622110000;10132;PO;09122;FS;1800;FR;;;31901699;ND;;;63000.00;ending_balance;C
622110000;10132;PO;09122;FS;1800;FR;;;31909499;ND;;;30000.00;period_change;C
622110000;10132;PO;09122;FS;1800;FR;;;31909499;ND;;;30000.00;ending_balance;C
622110000;10132;PO;09122;FS;1800;FR;;;33508500;ND;;;1002504.82;period_change;D
622110000;10132;PO;09122;FS;1800;FR;;;33508500;ND;;;3500000.00;period_change;C
622110000;10132;PO;09122;FS;1800;FR;;;33508500;ND;;;2497495.18;ending_balance;C
622110000;10132;PO;09122;FS;1800;FR;;;33900899;ND;;;2000.00;period_change;C
622110000;10132;PO;09122;FS;1800;FR;;;33900899;ND;;;2000.00;ending_balance;C
622110000;10132;PO;09122;FS;1800;FR;;;33903400;ND;;;1000.00;period_change;C
622110000;10132;PO;09122;FS;1800;FR;;;33903400;ND;;;1000.00;ending_balance;C
622110000;10132;PO;09122;FS;1800;FR;;;44905199;ND;;;100000.00;period_change;C
622110000;10132;PO;09122;FS;1800;FR;;;44905199;ND;;;100000.00;ending_balance;C
622110000;10132;PO;09122;FS;1800;FR;;;33904899;ND;;;1000.00;period_change;C
